Gene_IDs	Gene_Symbols	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000034971	MYOC	32.91806317	4.613265739	0.815516322	5.656865003	1.54163E-08	2.97117E-07
ENSG00000170421	KRT8	586.3594274	4.608926813	0.398430057	11.56771868	6.00584E-31	2.92481E-28
ENSG00000261285	None	2.711292979	4.606515344	1.422632123	3.238022865	0.001203612	0.006754786
ENSG00000256612	CYP2B7P	61.28223522	4.602676205	1.034606164	4.44872297	8.63823E-06	9.27027E-05
ENSG00000230448	LINC00276	2.699361253	4.602353224	1.416765403	3.248493514	0.001160179	0.006551355
ENSG00000173467	AGR3	2.674557128	4.600561326	1.812318817	2.538494487	0.011133056	0.042154776
ENSG00000110484	SCGB2A2	908.926654	4.598257099	1.341864629	3.426766754	0.000610813	0.003821745
ENSG00000172399	MYOZ2	33.38850364	4.597063657	0.790856561	5.812765403	6.14491E-09	1.26611E-07
ENSG00000161798	AQP5	733.9884728	4.594233076	1.289005715	3.564168121	0.000365012	0.002453089
ENSG00000253544	C1GALT1P3	2.67399494	4.592216738	1.716070214	2.676007486	0.007450498	0.030505071
ENSG00000183793	NPIPA5	5.313126854	4.591723375	1.562913532	2.937925407	0.003304165	0.015632335
ENSG00000237479	None	5.286778964	4.583059199	1.398737956	3.276567407	0.001050772	0.006029566
ENSG00000174567	GOLT1A	5.291320287	4.583017402	1.362754277	3.363054866	0.00077085	0.004632021
ENSG00000118245	TNP1	5.315094082	4.580626418	1.359706386	3.368834968	0.000754866	0.00455087
ENSG00000250538	NPY2R-AS1	5.270896403	4.571029943	1.361961962	3.356209696	0.000790186	0.004725424
ENSG00000251061	LINC02512	2.626432615	4.568599243	1.852428239	2.466275965	0.01365261	0.049577508
ENSG00000250344	NDNF-AS1	2.620080479	4.565985392	1.790319702	2.55037432	0.010760731	0.041046911
ENSG00000235450	None	2.634772432	4.556820609	1.476747111	3.08571493	0.002030634	0.010456553
ENSG00000183783	KCTD8	2.595821638	4.556063186	1.699557316	2.680735239	0.007346061	0.030151349
ENSG00000006128	TAC1	9.234127368	4.554963469	1.212074513	3.757989645	0.000171284	0.001277863
ENSG00000259828	None	9.23610928	4.552839082	1.222720766	3.723531332	0.000196455	0.001436443
ENSG00000259459	LINC02568	23.14232701	4.551395844	0.744009645	6.11738823	9.51214E-10	2.22573E-08
ENSG00000172461	FUT9	13.70160116	4.550005586	1.020021278	4.460696737	8.16936E-06	8.84742E-05
ENSG00000115616	SLC9A2	178.157022	4.546190833	0.609496572	7.458927656	8.72295E-14	3.7775E-12
ENSG00000271195	None	5.124832317	4.539236734	1.381447938	3.285854363	0.001016736	0.005858483
ENSG00000176654	NANOGP1	60.28605022	4.537552458	1.561237843	2.906381291	0.003656356	0.017011117
ENSG00000259587	None	9.155625661	4.536172503	1.243730882	3.647229935	0.000265083	0.001855346
ENSG00000197753	LHFPL5	5.118291602	4.5360366	1.44004486	3.149927287	0.001633111	0.008740965
ENSG00000259855	None	5.132630398	4.532769108	1.393258078	3.253359288	0.001140492	0.00646191
ENSG00000233491	CDHR17P	2.555868815	4.525262844	1.417351859	3.192758957	0.001409205	0.007723887
ENSG00000185352	HS6ST3	46.93234793	4.522296851	0.804443199	5.621648437	1.89144E-08	3.59757E-07
ENSG00000259675	None	8.904654485	4.516546416	1.32857497	3.399542003	0.000674988	0.004156286
ENSG00000182352	CD300LD-AS1	13.42778648	4.515632541	1.057379806	4.270587082	1.94959E-05	0.000190227
ENSG00000249278	None	2.531232817	4.515559181	1.451014593	3.112001217	0.001858237	0.009727325
ENSG00000240138	EEF1GP4	2.526760698	4.514316052	1.421851762	3.174955486	0.001498595	0.008130062
ENSG00000230598	OR2H4P	8.928852862	4.509453386	1.241558406	3.632091219	0.000281134	0.001953552
ENSG00000227206	None	2.506992208	4.504643192	1.500765052	3.001564559	0.002685961	0.01321491
ENSG00000111057	KRT18	425.3341375	4.500680215	0.475687113	9.46142978	3.03761E-21	3.78704E-19
ENSG00000116299	ELAPOR1	2303.493077	4.499889921	0.460307495	9.775834574	1.42974E-22	2.19383E-20
ENSG00000086717	PPEF1	115.2845122	4.499012343	0.466056445	9.653363637	4.75693E-22	6.65887E-20
ENSG00000173966	COMMD5P1	9.022029093	4.493847191	1.109588735	4.050011549	5.12151E-05	0.000444905
ENSG00000197085	NPSR1-AS1	4.974194744	4.487019634	1.346190178	3.333124626	0.000858765	0.005076557
ENSG00000168634	WFDC13	21.41467714	4.479494117	0.920018835	4.868915666	1.12212E-06	1.4842E-05
ENSG00000253259	None	2.454020639	4.475783041	1.744597621	2.565510228	0.010302418	0.039620675
ENSG00000258661	None	4.939486586	4.473225193	1.536600173	2.911118501	0.003601374	0.016784675
ENSG00000237640	None	2.479536846	4.472950251	1.513120489	2.956109765	0.003115462	0.01494111
ENSG00000187170	LCE4A	4.882775434	4.46818623	1.329294884	3.361320565	0.000775707	0.004653661
ENSG00000237970	TMEM161BP1	8.576922459	4.467152159	1.378899337	3.239650669	0.001196762	0.006725808
ENSG00000179008	C14orf39	5.015841312	4.465777006	1.376205057	3.244993892	0.001174531	0.006623029
ENSG00000225294	OSTCP2	2.465347945	4.464453254	1.437294829	3.106149945	0.001895406	0.009885588
ENSG00000228521	None	4.870320205	4.463399269	1.398007754	3.192685632	0.001409563	0.007724522
ENSG00000112462	OR12D3	2.456592287	4.461993685	1.470407911	3.034527802	0.002409126	0.012047892
ENSG00000146352	CLVS2	17.11402975	4.450830051	0.873101105	5.097725825	3.43758E-07	5.01435E-06
ENSG00000236877	SETD6P1	2.444975034	4.444735718	1.691890292	2.6270827	0.00861204	0.034387823
ENSG00000241720	None	44.86489125	4.44410101	0.734234091	6.052703167	1.42435E-09	3.24017E-08
ENSG00000238837	LINC02031	2.407904259	4.44187208	1.459548673	3.043318913	0.002339842	0.011770075
ENSG00000186244	None	2.404539612	4.439837116	1.490558311	2.978640342	0.002895304	0.014071781
ENSG00000206069	LHFPL7	8.520829344	4.420529405	1.127314433	3.9212923	8.80753E-05	0.000716729
ENSG00000213414	None	2.352675515	4.416440173	1.52596705	2.894191046	0.003801368	0.017580707
ENSG00000228700	None	9.503324873	4.413006094	1.238552812	3.563034253	0.000366593	0.002461123
ENSG00000124939	SCGB2A1	4.697677418	4.411280912	1.434544708	3.075038991	0.00210475	0.010779078
ENSG00000158865	SLC5A11	69.22104189	4.410712772	0.63604808	6.93455874	4.07491E-12	1.41518E-10
ENSG00000134873	CLDN10	188.8701962	4.402708377	0.713227348	6.172938251	6.70324E-10	1.60616E-08
ENSG00000238590	RNU7-54P	2.32597092	4.39975474	1.668178653	2.637460162	0.008352944	0.033529436
ENSG00000163273	NPPC	4.67505088	4.388322242	1.404544509	3.124373927	0.001781839	0.009403029
ENSG00000257654	None	2.332679762	4.384644539	1.469875144	2.983004751	0.002854336	0.013906118
ENSG00000172551	MUCL1	5980.042625	4.381006505	1.30122244	3.366839035	0.000760351	0.004578745
ENSG00000162949	CAPN13	184.3713289	4.379290005	0.685243026	6.390856726	1.64959E-10	4.39835E-09
ENSG00000253571	None	2.308439153	4.375464086	1.624662767	2.693152189	0.007077995	0.029242886
ENSG00000228639	ROCR	39.83860869	4.372671497	0.636776479	6.866886015	6.56185E-12	2.21617E-10
ENSG00000257671	KRT7-AS	92.93934347	4.370029712	0.750111659	5.825838939	5.68264E-09	1.17618E-07
ENSG00000263846	CIAPIN1P	4.605537862	4.367903087	1.321762527	3.304605024	0.000951103	0.005535269
ENSG00000178568	ERBB4	139.2590183	4.363753854	0.347034292	12.57441686	2.91947E-36	2.51832E-33
ENSG00000244144	INAVAP1	12.16312678	4.360353429	0.989642661	4.405987738	1.05303E-05	0.000110409
ENSG00000228204	None	16.24801088	4.359517063	0.835082153	5.220464895	1.78475E-07	2.79362E-06
ENSG00000254222	None	2.26869536	4.35717825	1.449031653	3.006958642	0.002638757	0.013012756
ENSG00000036448	MYOM2	1209.183743	4.351990601	0.760403172	5.723267292	1.04495E-08	2.07921E-07
ENSG00000261593	CYP4A27P	2.258978577	4.351200873	1.542602851	2.82068769	0.004792083	0.021221607
ENSG00000141750	STAC2	466.0443773	4.34449417	0.638588922	6.803272059	1.02269E-11	3.36151E-10
ENSG00000167580	AQP2	4.494161482	4.343510547	1.333380332	3.257518087	0.001123911	0.006382694
ENSG00000162078	ZG16B	684.3586677	4.341148009	0.7488892	5.796782771	6.75992E-09	1.38124E-07
ENSG00000189182	KRT77	2958.495934	4.340939777	1.204195635	3.604845967	0.000312338	0.002140559
ENSG00000252704	RN7SKP277	2.202830941	4.324273457	1.561547298	2.769223489	0.005619008	0.024254294
ENSG00000196482	ESRRG	246.6335329	4.323431705	0.430148877	10.05101241	9.09284E-24	1.65833E-21
ENSG00000261175	LINC02188	34.65785389	4.323164973	0.725490554	5.958954188	2.53857E-09	5.5418E-08
ENSG00000184012	TMPRSS2	173.6243556	4.321859701	0.501268794	8.621840726	6.58863E-18	5.25707E-16
ENSG00000188959	C9orf152	92.51038375	4.319965787	0.592481257	7.291312149	3.06951E-13	1.24165E-11
ENSG00000248405	PRR5-ARHGAP8	15.83130085	4.319779699	0.843723538	5.119899472	3.05699E-07	4.50655E-06
ENSG00000225595	LINC01623	25.14599258	4.319326129	0.725940493	5.94997272	2.68187E-09	5.84264E-08
ENSG00000139865	TTC6	86.06378338	4.314034786	0.557688209	7.7355675	1.02943E-14	5.14167E-13
ENSG00000204700	OR2J2	7.832735223	4.313084279	1.222656303	3.527634275	0.000419291	0.002756108
ENSG00000225811	None	2.217918283	4.312368681	1.691145361	2.549969259	0.010773242	0.041089721
ENSG00000255386	OR5BR1P	7.907259926	4.311436017	1.17455899	3.670684958	0.000241901	0.001712627
ENSG00000166961	MS4A15	7.586332919	4.304551654	1.605124795	2.681755131	0.007323705	0.030086672
ENSG00000172425	TTC36	88.39568758	4.303152425	0.597876449	7.197394099	6.13742E-13	2.39172E-11
ENSG00000248359	None	7.817511603	4.299432849	1.233326089	3.486047112	0.000490215	0.003155009
ENSG00000283342	NBPF13P	61.33293128	4.297785544	0.648571391	6.626541969	3.43642E-11	1.0308E-09
ENSG00000165023	DIRAS2	27.26299853	4.289719454	0.869184384	4.935338844	8.00117E-07	1.08435E-05
ENSG00000235026	DPP10-AS1	4.32205169	4.287321118	1.427355676	3.003680996	0.002667348	0.013129685
ENSG00000260493	E2F5-DT	2.169607412	4.285945027	1.516166464	2.826830119	0.004701126	0.020905615
ENSG00000254880	PKNOX2-DT	4.349636494	4.282428417	1.327252404	3.22653657	0.001252982	0.006982745
ENSG00000227471	AKR1B15	1352.825873	4.277986692	1.395660245	3.065206382	0.002175198	0.011081186
ENSG00000224064	RPL32P6	2.147770324	4.274947454	1.488755237	2.871491127	0.004085403	0.018635087
ENSG00000267665	None	26.91226976	4.272069379	0.692941342	6.16512412	7.04279E-10	1.67619E-08
ENSG00000213663	RPL21P58	2.140122138	4.270931927	1.559022968	2.739492628	0.006153409	0.02614728
ENSG00000257268	None	2.118850786	4.261773312	1.49446072	2.851713165	0.004348432	0.019605107
ENSG00000267624	None	11.12181703	4.25970404	1.123545419	3.791305601	0.000149857	0.00113526
ENSG00000220600	None	4.245908301	4.259079483	1.32656568	3.210605813	0.001324555	0.007320259
ENSG00000232199	RPL3P8	2.113082618	4.258284047	1.53378543	2.776323183	0.005497753	0.023824343
ENSG00000266117	FBXO36P1	7.921272938	4.257567266	1.208842203	3.522020702	0.000428271	0.002809597
ENSG00000241943	RN7SL188P	2.10990655	4.257294681	1.505809594	2.827246353	0.004695019	0.020884493
ENSG00000261184	None	4.190679557	4.244091836	1.366504961	3.105800533	0.001897647	0.009894114
ENSG00000224017	LINC01449	8.722909715	4.242562489	1.296910251	3.271284568	0.001070601	0.006126826
ENSG00000283269	None	2.085854519	4.240908112	1.704438167	2.488156036	0.012840738	0.047242075
ENSG00000160180	TFF3	175.3201615	4.238462638	0.383521185	11.05144332	2.15718E-28	7.24723E-26
ENSG00000144406	UNC80	32.8591363	4.234484459	0.663311601	6.383854066	1.72686E-10	4.58141E-09
ENSG00000283982	None	18.27652812	4.232922843	0.858215478	4.932237827	8.12929E-07	1.10078E-05
ENSG00000167434	CA4	167.7130567	4.230507364	0.632147147	6.692282614	2.19716E-11	6.78844E-10
ENSG00000137473	TTC29	2.098477876	4.225194722	1.548861738	2.727935372	0.006373209	0.026891415
ENSG00000100341	PNPLA5	63.63214639	4.219468785	0.959654152	4.39686399	1.09826E-05	0.000114549
ENSG00000177938	CAPZA3	4.143644284	4.218919964	1.352816299	3.118619998	0.001817001	0.009545912
ENSG00000180251	SLC9A4	11.03040051	4.211444448	1.003223146	4.197913961	2.69385E-05	0.000253544
ENSG00000256916	MMP20-AS1	2.064897641	4.207195534	1.519679454	2.768475631	0.00563192	0.024296884
ENSG00000234509	SOD1-DT	76.39793904	4.206710059	0.573980625	7.329010557	2.31858E-13	9.58547E-12
ENSG00000169214	OR6F1	2.059318051	4.206086318	1.57915462	2.663505059	0.007733125	0.031452837
ENSG00000257062	None	7.290236205	4.204648132	1.276366699	3.294232085	0.00098691	0.005712407
ENSG00000215899	EEF1A1P46	7.283569596	4.193912179	1.180318424	3.553204029	0.000380569	0.002542881
ENSG00000174469	CNTNAP2	303.2848589	4.191467299	0.466518267	8.984572736	2.59742E-19	2.53514E-17
ENSG00000169704	GP9	4.082677893	4.188514108	1.458127391	2.872529611	0.004071999	0.018587232
ENSG00000105929	ATP6V0A4	223.7625074	4.188193542	0.677063523	6.185820679	6.17802E-10	1.48589E-08
ENSG00000254039	None	2.02068173	4.185270521	1.511962534	2.76810465	0.005638335	0.024308131
ENSG00000260255	None	10.75672428	4.185148696	1.006558648	4.157878633	3.21217E-05	0.000296213
ENSG00000279587	None	2.013806091	4.182153878	1.612077587	2.594263397	0.009479383	0.037081015
ENSG00000279754	None	1.988062621	4.168563173	1.603989432	2.598871969	0.009353065	0.036721912
ENSG00000160867	FGFR4	146.5101465	4.165425167	0.444581979	9.369307273	7.30101E-21	8.69474E-19
ENSG00000180974	OR52E4	1.982629377	4.165331195	1.565692709	2.660375928	0.007805348	0.031677961
ENSG00000255552	LY6G6E	1.979641888	4.16441346	1.545782471	2.694048832	0.007058982	0.029175664
ENSG00000267038	None	3.97297472	4.159314754	1.344816438	3.092849431	0.001982447	0.010248101
ENSG00000185737	NRG3	14.59060828	4.158941916	0.92084921	4.516420139	6.28938E-06	6.96744E-05
ENSG00000001626	CFTR	127.8356808	4.158135875	0.651064887	6.38666891	1.69538E-10	4.5054E-09
ENSG00000230118	None	1.961169447	4.153929817	1.570242472	2.645406612	0.008159281	0.032896867
ENSG00000267475	NUDT19-DT	75.75750642	4.148460749	0.641010683	6.471749784	9.68744E-11	2.70977E-09
ENSG00000171102	OBP2B	17.24639646	4.144637602	0.991043869	4.182092975	2.88838E-05	0.000269627
ENSG00000254704	None	26.98572408	4.143738357	0.86162253	4.809227024	1.51515E-06	1.9384E-05
ENSG00000162344	FGF19	1.976445368	4.137670959	1.623295679	2.548932404	0.010805324	0.041181683
ENSG00000275805	None	10.36685051	4.131283806	1.045475515	3.951583511	7.76358E-05	0.000643423
ENSG00000228793	None	13.70788474	4.13104173	0.953314415	4.333346548	1.4686E-05	0.000148516
ENSG00000196091	MYBPC1	743.4317173	4.124897423	1.266525992	3.256859669	0.001126521	0.006394104
ENSG00000227726	None	3.886213886	4.120180421	1.390522093	2.963045636	0.003046114	0.014659194
ENSG00000261647	IMPDH1P11	3.873835799	4.118858105	1.419229532	2.902178972	0.003705768	0.017195882
ENSG00000135697	BCO1	6.936299891	4.118145278	1.134200095	3.630880739	0.000282456	0.001961457
ENSG00000226188	HNRNPA1P3	10.19227462	4.106393848	1.161514655	3.535378421	0.000407192	0.002685664
ENSG00000257750	LINC02445	1.915825613	4.102688556	1.570413699	2.612489026	0.008988558	0.035597321
ENSG00000167183	PRR15L	254.7976298	4.100625339	0.419948661	9.764587256	1.59761E-22	2.41656E-20
ENSG00000225913	None	10.71603773	4.097382674	1.074557916	3.813086865	0.000137242	0.001051167
ENSG00000229912	None	1.895473155	4.090673039	1.516371948	2.69767127	0.006982636	0.028923789
ENSG00000279197	None	1.883541429	4.084756425	1.486914151	2.747136693	0.006011807	0.02565117
ENSG00000256124	LINC01152	231.0376534	4.084573516	0.581961457	7.018632359	2.2405E-12	8.02558E-11
ENSG00000238076	MRPL48P1	3.799925584	4.083303441	1.399801036	2.91705988	0.003533479	0.016511644
ENSG00000251218	None	1.87777326	4.081461406	1.65238262	2.470046197	0.01350956	0.049147513
ENSG00000259048	None	1.87777326	4.081461406	1.65238262	2.470046197	0.01350956	0.049147513
ENSG00000237863	IRS4-AS1	1.875893242	4.080843858	1.485511696	2.747096417	0.006012546	0.02565117
ENSG00000270196	GTF3C6P3	1.871421124	4.078246824	1.530762344	2.664193327	0.00771732	0.031407759
ENSG00000224853	LINC00393	10.01321644	4.073559293	0.99959927	4.075192344	4.59763E-05	0.000404571
ENSG00000196711	ALKAL1	1.863772938	4.073357104	1.604701323	2.538389572	0.011136394	0.042157414
ENSG00000250948	None	1.863772938	4.073357104	1.604701323	2.538389572	0.011136394	0.042157414
ENSG00000282602	None	1.86189292	4.072968277	1.528964099	2.66387437	0.007724641	0.031426339
ENSG00000115255	REEP6	436.0424242	4.069224698	0.494705171	8.225555207	1.94289E-16	1.23279E-14
ENSG00000187821	HELT	1.850149773	4.066027214	1.607917704	2.528753308	0.011446845	0.043097501
ENSG00000279042	None	1.848665144	4.065542367	1.568367626	2.592212629	0.009536081	0.037257139
ENSG00000250258	None	1.846785126	4.065238365	1.526424693	2.663242008	0.007739173	0.031473427
ENSG00000175318	GRAMD2A	381.7359468	4.064245904	0.603534575	6.734073027	1.64978E-11	5.19275E-10
ENSG00000241098	LINC01994	1.842501586	4.062352339	1.56879251	2.589477137	0.009612181	0.037490206
ENSG00000258676	None	37.6306402	4.062157458	0.783889945	5.182050725	2.1946E-07	3.34972E-06
ENSG00000260026	LINC02189	1.841205536	4.06152788	1.576472389	2.576339369	0.009985259	0.038610313
ENSG00000240393	DRG1P2	1.839136939	4.060665567	1.54245809	2.632593775	0.008473563	0.033933857
ENSG00000233503	HNRNPLP1	3.724772511	4.059757891	1.381505484	2.938647685	0.003296476	0.015605298
ENSG00000259759	None	1.841016957	4.05970814	1.646740804	2.465298807	0.013689903	0.049679017
ENSG00000179520	SLC17A8	3.714481252	4.05903588	1.381382426	2.938386796	0.003299251	0.015613716
ENSG00000215217	CFAP90	3.799591636	4.057127199	1.360456833	2.98218003	0.002862036	0.013935127
ENSG00000250266	LINC01612	9.643643055	4.05519906	1.210336107	3.350473507	0.000806735	0.004810867
ENSG00000180347	ITPRID1	101.3939469	4.050736592	0.461601236	8.775402397	1.70294E-18	1.46105E-16
ENSG00000237560	LINC01497	1.813204891	4.0440811	1.614636134	2.504639289	0.012257633	0.045576507
ENSG00000235595	GAPDHP23	3.671956781	4.042744877	1.549210074	2.609552407	0.009066076	0.035837612
ENSG00000258998	LINC02302	13.10198751	4.040833652	0.858960338	4.70433089	2.547E-06	3.10504E-05
ENSG00000248951	MTCO2P32	3.704064676	4.039702646	1.433825108	2.817430538	0.004840958	0.021417248
ENSG00000172318	B3GALT1	6.919979268	4.033601108	1.298047421	3.107437404	0.001887169	0.009851309
ENSG00000243885	None	12.75731368	4.024734415	0.982721044	4.095500385	4.21258E-05	0.00037551
ENSG00000003096	KLHL13	561.7031494	4.01211633	0.469530611	8.544951561	1.2859E-17	9.79495E-16
ENSG00000245750	DRAIC	27.71680249	4.007345514	0.934056672	4.290259504	1.78464E-05	0.000176288
ENSG00000249275	None	6.40934496	4.004740373	1.174238295	3.41050057	0.000648437	0.00401621
ENSG00000096088	PGC	33.40561785	4.002360271	0.751843513	5.323395363	1.01848E-07	1.67902E-06
ENSG00000152785	BMP3	24.71685993	4.000342759	0.770406014	5.192512372	2.07475E-07	3.18814E-06
ENSG00000185863	TMEM210	24.10950504	3.998877161	0.951055748	4.204671669	2.61461E-05	0.000246961
ENSG00000188883	KLRG2	81.12523963	3.996558742	0.49670367	8.046163104	8.54301E-16	5.01211E-14
ENSG00000113924	HGD	218.4523721	3.99263557	0.745653694	5.354544075	8.57724E-08	1.43777E-06
ENSG00000165061	ZMAT4	1.76579246	3.986821458	1.52631103	2.612063584	0.008999751	0.035637229
ENSG00000279482	None	1.758332853	3.982923756	1.507951356	2.641281325	0.008259311	0.033233
ENSG00000103310	ZP2	9.35960099	3.98009508	1.037435947	3.836473077	0.000124814	0.000968529
ENSG00000279427	None	1.750684667	3.978702921	1.506526146	2.640978341	0.0082667	0.03325435
ENSG00000183077	AFMID	1904.663715	3.978476354	0.466005526	8.537401668	1.37274E-17	1.04067E-15
ENSG00000269964	MEI4	3.543679799	3.978467332	1.488506782	2.672790866	0.007522313	0.030748225
ENSG00000233256	None	6.31343308	3.976756018	1.155150488	3.442630255	0.000576086	0.003624359
ENSG00000213275	IFITM9P	6.330453633	3.97302042	1.149265272	3.457009027	0.000546207	0.00346713
ENSG00000279702	None	1.741156462	3.972895882	1.604318838	2.47637551	0.01327239	0.048524922
ENSG00000249708	None	1.735576873	3.970697046	1.521086731	2.610434346	0.009042733	0.035764024
ENSG00000227143	LINC01153	3.501927875	3.964195577	1.414545581	2.802451635	0.005071582	0.022246373
ENSG00000237525	None	1.718400482	3.960000111	1.565828853	2.529012097	0.011438408	0.043070817
ENSG00000175497	DPP10	15.45596417	3.959841936	0.807514121	4.903743271	9.40274E-07	1.26251E-05
